1970.34,3149.40,3160.67,3614.40,2708.11,3500.99,3280.10,3726.68,1421.51,1523.73,0.00,1896.48,4669.39,4844.46,3935.17,4593.14,4991.77,2264.43,5250.64,4014.06,4532.65,1305.00,2124.51,2043.41,2910.01,4654.42,6278.64,5496.65,5785.76,2608.47,3552.31,3488.42,1186.20,2491.03,1406.98,8176.30,3299.76,3233.97,10313.83,10776.68,10202.95,6735.52,7298.05,6554.12,7159.19,7830.23,8071.13,8425.15,7280.94,6760.17,8792.10,7613.85,5886.45,8309.08,5002.64,4445.00,4966.79,5345.97,4504.94,5433.50,6628.19,6863.11,7441.99,7948.42,7561.28,8263.89,8450.87,12553.49,14504.74,10684.13,4009.60,6254.57,12988.70,12546.39,12405.66,12888.16,12398.84,12811.61,12713.05,9784.60,9533.65,9511.71,10939.70,6519.25,7239.97,5928.26,5787.47,9267.56,8553.76,6898.27,6676.07,5950.43,6936.89,7123.51,5318.86,5812.50,9957.29,6297.26,7309.81,5542.11,5424.00,7696.65,11419.69,2438.40,8508.49,8776.01,12925.75,8464.57,12854.56,14372.47,12834.34,10781.62
1759.63,3259.83,3970.30,3999.48,1729.49,1689.22,1383.62,2621.29,1738.69,1015.12,1961.88,0.00,4200.71,4208.64,3240.91,3581.52,3980.15,2780.80,5016.45,4124.49,4298.47,3051.62,3889.73,3808.62,4700.19,6534.64,7754.89,7376.86,7665.98,3977.68,5009.46,4921.86,2287.98,2833.94,1942.22,9428.61,1513.06,1447.27,11941.38,12404.23,11830.50,8192.67,8755.20,8050.36,7640.52,8052.23,8183.19,8969.63,8908.49,8387.72,10419.65,9241.40,7523.38,9936.63,5207.06,5606.85,5099.80,5478.98,2977.28,3905.84,5100.52,7079.31,7952.47,8081.44,8071.77,6736.22,6923.21,13063.98,14637.75,10817.14,4142.61,6387.58,11685.31,11018.73,10878.00,11360.50,10871.18,11508.21,11185.39,8256.94,8005.99,7984.05,9636.31,5868.27,6134.59,4031.78,3890.99,8842.51,8128.71,6473.22,6371.14,5716.24,6760.80,6907.46,3422.38,3916.02,9306.31,8177.48,9190.02,7422.33,7304.22,9576.87,13047.24,2180.87,9725.98,7248.34,11622.35,7813.59,14366.46,16252.68,14364.30,12409.17
2837.94,1730.82,2519.28,2411.87,2563.52,3012.49,3523.12,2381.90,3759.98,4034.01,4717.47,4292.46,0.00,743.51,1295.67,1869.31,2173.96,2857.85,1518.09,2235.33,1388.40,4336.28,4910.66,5508.89,6259.98,8238.63,9862.84,9080.86,9369.97,3498.17,4596.94,3800.59,5500.17,6592.10,5508.74,11907.06,4852.27,4786.48,10480.46,10598.81,10460.67,6175.60,6702.96,6653.74,5266.94,5678.65,5809.62,6596.05,8384.80,7919.22,9630.56,8173.23,7170.85,9147.55,3151.39,3752.49,8857.96,9237.14,5574.90,6689.18,7715.52,10837.47,11710.63,11839.60,11829.93,8516.67,8703.66,16822.14,17397.82,14575.30,7572.35,10145.74,14000.73,12924.09,12658.44,13140.94,12651.62,13968.29,12965.84,10747.65,10427.20,10440.09,12096.38,2041.04,4216.78,4636.25,4902.92,4641.80,3928.00,2272.51,2170.43,1901.47,3545.68,3376.82,4791.38,5304.32,5479.08,9881.47,10894.02,9126.32,8770.27,11223.06,12339.71,2369.88,7594.28,9669.55,13944.06,3986.37,16438.77,17956.68,16418.55,11701.64
2930.64,2159.48,3141.23,3033.82,2574.87,2987.55,3489.22,2027.59,3957.21,4102.48,4881.07,4303.81,743.51,0.00,1157.75,1182.46,1487.11,3055.09,2219.10,2866.49,2070.84,4586.32,5276.09,5758.93,6510.02,8488.67,10112.88,9330.89,9620.00,3887.51,5127.15,4422.54,5623.48,6660.57,5632.05,12157.09,4841.04,4775.25,11111.62,11229.97,11091.83,6806.76,7334.12,7284.90,5898.11,6309.81,6440.78,7227.21,8924.37,8458.80,10257.90,8804.39,7710.42,9774.89,3782.55,4383.65,8926.43,9305.61,5316.62,6430.90,7457.24,10905.94,11779.10,11908.07,11898.40,7916.63,8103.62,16890.61,17139.53,14618.37,7314.07,10214.21,13400.69,12324.05,12058.40,12540.90,12051.58,13710.01,12365.80,10489.37,10168.91,10181.80,11838.10,1725.95,3554.12,4036.21,4302.88,5030.40,4316.60,2661.11,2559.03,2572.01,4191.95,4023.09,4191.34,4704.28,5163.99,10131.51,11144.05,9376.36,9020.31,11473.10,12967.05,2462.58,8225.44,9411.26,13344.02,3671.27,16688.81,18206.71,16668.59,12328.97
1959.49,1743.82,2873.48,2835.62,1585.05,1977.99,2479.66,1196.15,3046.21,3131.33,3909.92,3313.99,1272.06,1131.67,0.00,1212.79,1581.16,2145.00,2212.49,2668.29,1969.40,3676.23,4366.00,4848.84,5599.93,7578.58,9202.79,8420.81,8709.92,3142.28,4426.97,4022.00,4652.34,5689.42,4660.91,11247.01,3831.48,3765.69,10913.42,11031.77,10893.63,6608.56,7135.92,7086.70,5699.90,6111.61,6242.58,7029.01,8275.85,7810.28,9787.01,8606.19,7061.91,9304.00,3584.35,4185.45,7955.29,8334.47,4389.14,5503.42,6529.76,9934.79,10807.96,10936.92,10927.25,7503.69,7690.68,15919.46,16212.06,13672.63,6386.60,9243.07,12959.62,11911.11,11645.46,12127.96,11638.64,12782.53,11952.86,9561.89,9241.44,9254.33,10910.62,2791.30,3677.50,3623.27,3889.94,5913.87,5200.06,3544.57,3442.50,3026.22,4273.59,4217.44,3778.40,4291.34,6229.34,9221.42,10233.97,8466.27,8110.22,10563.01,12414.61,1491.44,8027.24,8483.79,12896.67,4736.63,15778.72,17296.63,15758.50,11776.54
2721.60,2931.09,4037.77,3930.36,1944.04,2221.76,2702.60,1125.90,3721.39,3653.30,4573.23,3761.27,1869.31,1182.46,1212.79,0.00,726.52,3332.27,3143.37,3763.03,2995.11,4626.85,5316.62,5791.32,6550.55,8529.20,10153.42,9371.43,9660.54,4329.56,5614.25,5209.27,5252.77,6211.39,5261.33,12197.63,4075.25,4009.46,12008.16,12126.51,11988.36,7703.30,8230.66,8181.43,6794.64,7206.35,7337.31,8123.74,9463.13,8997.55,10974.29,9700.92,8249.18,10491.28,4679.08,5280.19,8477.26,8754.31,4499.49,5613.77,6640.11,10456.77,11329.93,11458.89,11449.23,6838.52,7025.51,16441.44,16322.40,13801.24,6496.94,9765.04,12322.58,11245.95,10980.30,11462.80,10973.48,12892.88,11287.69,9672.24,9351.78,9364.67,11020.97,2586.16,2996.65,2955.22,3221.89,6212.86,5499.06,3843.56,3741.49,3754.46,5204.47,5148.32,3113.23,3626.18,6017.12,10172.04,11184.59,9416.90,9060.84,11513.63,13601.89,2315.59,9121.98,8594.13,12265.92,4524.40,16729.34,18247.25,16709.12,12963.81
3120.23,3264.28,4342.42,4235.01,2342.66,2620.39,3101.23,1497.96,4120.02,4051.93,4971.86,4159.90,2173.96,1487.11,1581.16,726.52,0.00,3726.16,3448.02,4067.68,3299.76,5025.48,5715.25,6189.95,6949.18,8927.83,10552.04,9770.05,10059.17,4723.44,6008.13,5603.16,5651.39,6610.02,5659.96,12596.26,4473.88,4408.09,12312.81,12431.16,12293.02,8007.95,8535.31,8486.09,7099.30,7511.00,7641.97,8428.40,9857.01,9391.44,11368.17,10005.58,8643.07,10885.16,4983.74,5584.84,8875.89,9144.34,4864.61,5993.98,6987.12,10855.39,11728.55,11857.52,11847.85,6735.34,6922.33,16840.06,16488.46,14121.90,6886.97,10163.66,12219.40,11142.77,10877.12,11359.62,10870.30,12945.09,11184.51,9838.30,9517.84,9530.73,11187.03,2077.21,2487.70,2792.27,3058.94,5718.11,5321.22,4148.22,4046.14,4059.12,5509.13,5452.97,3010.05,3523.00,5508.16,10570.67,11583.21,9815.52,9459.47,11912.26,13995.77,2714.22,9426.63,8591.12,12162.74,4015.44,17127.97,18645.88,17107.75,13357.70
1558.65,1343.13,1385.40,1661.33,2179.93,3048.31,3391.52,2953.56,1786.87,2305.46,2275.51,2791.93,2863.12,3038.19,2229.55,3263.08,3677.73,0.00,3444.37,2114.72,2726.38,1531.23,2221.00,2703.85,3454.93,5433.58,7057.80,6275.81,6564.92,1351.96,2436.81,2349.22,3461.71,4715.11,3535.63,9102.01,4304.99,4239.20,9374.14,9832.73,9263.26,5620.02,6182.55,5477.71,5383.92,6054.96,6266.49,6718.46,6341.25,5875.67,7852.41,6674.16,5124.44,7369.40,3227.37,3141.09,6980.97,7360.15,5539.24,6467.80,7662.48,8857.16,9436.03,9962.61,9555.33,9251.19,9438.17,14547.54,16518.92,12698.31,6023.78,8268.75,14247.27,13580.69,13392.96,13875.46,13386.14,14070.18,13700.35,10818.90,10567.95,10546.01,12198.27,4712.98,5907.04,5501.23,5767.91,7461.29,6747.49,5092.00,4869.79,4144.16,5130.62,5317.24,5656.36,6169.30,8151.02,7076.42,8088.97,6321.27,5965.22,8418.01,10480.01,1267.97,7392.99,9810.30,14184.31,6658.30,13633.72,15151.63,13613.50,9841.93
3554.05,2172.57,2831.47,2499.33,3410.66,3859.63,4370.26,3311.93,4354.57,4763.14,5312.07,5024.71,1229.49,1973.00,2189.34,3098.80,3403.46,3377.74,0.00,1677.82,766.73,4704.63,5123.53,5877.24,6628.32,8532.75,10156.96,9374.97,9558.55,3711.04,4590.83,3825.54,6094.77,7282.81,6103.34,12201.18,5699.42,5633.63,9341.26,9459.61,9321.47,5036.40,5563.76,5744.16,4127.74,4539.45,4670.41,5456.85,7827.28,7562.27,8601.50,7040.89,7164.73,8140.53,2093.16,3081.13,9548.68,9927.86,6504.92,7619.20,8645.55,11528.18,12401.34,12530.31,12520.64,9619.47,9806.46,17512.85,18327.84,15266.01,8502.38,10836.45,15075.41,14026.89,13761.24,14243.74,13754.42,14898.31,14068.64,11677.68,11357.22,11370.11,13026.41,2885.37,5315.67,5739.05,6005.72,4358.41,3644.61,1989.12,1766.91,1041.28,2288.65,2232.49,5894.18,6407.12,5409.30,10070.06,10960.92,9314.91,8791.64,11244.43,11339.98,3085.99,6455.08,10599.57,15012.45,4363.57,16627.36,18145.26,16607.14,10948.92
2872.06,1260.62,1202.72,821.51,3272.94,4027.29,4484.54,3833.92,3122.90,3641.49,3926.58,4127.95,2255.95,2935.67,2711.34,3806.07,4110.73,1778.45,1754.50,0.00,1220.35,3068.43,3494.77,4241.05,4992.13,6904.00,8528.21,7746.22,7929.80,2082.28,2962.07,2196.79,4863.09,6051.14,4871.66,10572.42,5575.35,5509.56,8551.47,8669.82,8531.68,4246.61,4773.97,4477.85,3643.29,4214.80,4345.77,4977.84,6322.76,6057.75,7454.68,5997.35,5535.98,6971.67,1175.44,1576.61,8317.00,8696.18,6788.51,7803.83,8929.13,10296.51,11086.80,11298.63,11206.10,10141.46,10328.45,16198.31,17854.95,14034.34,7359.81,9604.78,15358.99,14548.88,14283.24,14765.73,14276.42,15181.90,14590.63,11961.26,11640.80,11653.70,13309.99,4040.60,6207.06,6261.04,6527.72,5771.42,5057.62,3402.13,3179.92,2454.29,3251.37,3437.99,6416.17,6929.11,6822.31,8441.30,9332.16,7686.15,7162.88,9615.67,10163.83,2443.22,5690.85,10883.16,15296.04,5831.16,14998.60,16516.50,14978.38,9525.76
2827.61,1446.13,2161.19,1808.09,2863.19,3433.79,3944.42,3091.98,3628.13,4036.70,4585.62,4298.27,1348.73,2092.24,1969.40,3064.13,3368.79,2651.30,758.28,1034.25,0.00,3978.18,4529.02,5150.80,5901.88,7880.53,9504.75,8722.76,8964.05,3116.53,3996.32,3231.04,5368.32,6556.37,5376.89,11548.96,5165.60,5099.81,9122.19,9240.55,9102.40,4817.34,5344.70,5460.38,3908.68,4320.38,4451.35,5237.78,7305.28,7040.28,8382.44,6821.82,6570.23,7921.47,1793.12,2559.13,8822.23,9201.41,6195.01,7309.29,8335.63,10801.74,11674.90,11803.87,11794.20,9399.52,9586.51,16786.41,18017.92,14539.57,7865.04,10110.01,14765.49,13806.94,13541.30,14023.80,13534.48,14588.40,13848.69,11367.76,11047.30,11060.19,12716.49,3089.40,5434.90,5519.11,5785.78,4775.20,4061.40,2405.91,2183.70,1458.07,2462.33,2614.74,5674.23,6187.17,5826.09,9475.55,10366.41,8720.40,8197.13,10649.92,11120.91,2359.55,6236.02,10289.65,14702.54,4834.94,16032.85,17550.76,16012.63,10508.28
2146.15,2752.11,2073.06,2526.78,2883.92,3756.95,4016.44,3902.49,1726.68,2280.48,1315.64,3022.17,4387.16,4577.04,3768.40,4592.29,5006.94,1538.85,4747.05,3081.23,4029.06,0.00,1082.29,1419.70,2308.01,4224.05,5848.26,5066.27,5355.38,1380.56,2303.56,2234.59,2501.84,3599.45,2722.62,7892.47,4425.45,4359.66,9132.86,9595.70,9021.98,5486.77,6049.30,5344.46,6071.58,6742.61,6983.51,7197.23,6099.96,5579.20,7611.12,6432.88,4714.86,7128.11,3915.03,3217.08,6282.44,6661.62,5630.63,6559.20,7753.88,7465.86,8044.73,8793.63,8164.03,9389.58,9576.57,13156.24,15820.38,11999.77,5325.25,7247.90,14304.34,13672.09,13531.36,14013.85,13524.53,14127.25,13838.75,10910.30,10659.35,10637.40,12255.34,6251.83,7258.19,6490.82,6717.86,8763.98,8050.17,6394.68,6172.48,5446.84,6165.93,6352.55,6249.24,6762.19,9689.87,5866.88,6879.43,5111.74,4818.30,7266.28,10238.72,2536.88,7259.74,9901.70,14241.39,8197.15,12424.19,13942.09,12403.96,9600.65
3202.28,3322.49,2596.56,2982.87,3940.05,4813.08,4938.12,4903.74,2677.58,3118.59,2135.60,3860.28,4910.66,5245.23,4436.59,5260.48,5675.13,2207.04,5163.73,3604.73,4552.57,1075.20,0.00,985.02,1736.10,3714.75,5338.96,4556.98,4846.09,1412.49,1427.80,1678.05,3171.07,4161.42,3414.78,7383.18,5263.56,5197.77,8189.32,8652.16,8078.44,4611.01,5173.54,4429.61,5686.67,6357.71,6608.08,6718.36,5156.42,4635.65,6667.58,5489.34,3771.32,6184.57,4152.41,2738.21,6692.54,7072.18,6468.74,7397.30,8591.98,7447.68,8026.56,8775.46,8145.85,10227.68,10414.67,13138.06,15973.93,12153.31,5994.47,7229.73,14973.56,14510.19,14369.46,14851.96,14362.64,14796.47,14676.85,11748.40,11497.45,11475.51,12924.57,6879.92,7926.38,7498.63,7634.40,9180.65,8466.85,6811.36,6589.15,5863.52,6439.86,6626.47,7165.79,7678.73,10231.54,5357.59,6370.14,4602.44,4246.39,6699.18,9295.18,3205.07,6383.98,10739.80,14910.61,8825.25,11914.89,13432.80,11894.67,8657.11
3168.52,3922.53,3243.48,3697.20,3906.29,4779.32,4857.01,4924.86,2619.69,3037.48,2054.49,3779.17,5557.58,5747.46,4938.82,5762.71,6177.36,2709.27,5917.47,4251.65,5199.49,1412.39,985.02,0.00,1068.84,2931.04,4555.25,3773.26,4062.37,2281.47,2412.81,2561.53,2912.23,3890.92,3155.94,6599.46,5182.45,5116.66,8952.89,9415.74,8842.02,5596.03,6061.96,5193.18,6555.66,7226.69,7477.06,7587.34,5889.12,5366.01,7431.16,6252.91,4180.92,6948.15,5001.46,3607.19,6335.57,6715.21,6387.63,7214.98,8396.15,7090.71,7669.59,8418.49,7496.72,10146.58,10333.56,12781.10,15616.96,11796.35,5735.63,6872.76,14684.93,14425.28,14288.35,14770.85,14281.53,14507.84,14595.74,11635.65,11412.55,11362.76,12635.93,7422.25,8428.61,7513.19,7553.29,9934.40,9220.60,7565.10,7342.90,6617.26,7288.90,7475.51,7084.68,7597.62,10860.29,4573.88,5586.42,3818.73,3700.62,5973.27,9999.01,3636.58,7368.99,10654.90,14621.98,9367.57,11131.18,12649.08,11110.96,9293.64
4060.09,4696.85,4017.80,4471.52,4797.86,5670.89,5748.59,5816.43,3511.26,3929.05,2910.01,4670.74,6331.90,6521.78,5713.14,6537.03,6951.68,3483.59,6691.79,5025.97,5973.81,2211.72,1759.33,1068.84,0.00,1978.65,3602.87,2820.88,3109.99,3055.79,2567.21,3164.51,3576.27,4484.91,3880.72,5647.08,6074.02,6008.23,8189.10,8651.94,8078.22,5473.35,5555.34,4429.39,7199.23,7870.27,8120.64,7952.02,5044.79,4521.68,6667.36,5489.12,3336.58,6184.35,5775.78,4250.77,6779.72,7159.35,7279.20,7907.04,9088.21,7534.86,7233.49,8862.63,6573.22,11038.15,11225.14,12345.00,16061.10,12240.49,6427.69,7316.90,15129.07,15117.34,15082.58,15563.76,15173.10,14951.98,15445.27,12248.98,12104.61,11980.41,13080.07,8196.57,9202.93,8404.76,8444.86,10708.72,9994.91,8339.42,8117.22,7391.58,8063.22,8249.83,7976.25,8489.20,11634.61,3621.49,4634.04,2866.35,2742.04,5020.88,9154.67,4481.62,7044.28,11346.96,15066.12,10141.89,10178.79,11696.70,10158.57,8449.31
